FID,id,site_id,country,owner,area_name,status,farmtype,prod_method,prod_stage,purpose,species,position_info,point_def,distance_to_shore_m,costal_inland,the_geom,eurostatcode,species_group,species_name,speciesid,x,y
shellfish.5368,166,UK_0231,United Kingdom,Eastvoe Shellfish,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,97.93831304,At sea,POINT (-1.29508811999995 60.1004314850001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.29508811999995,60.1004314850001
shellfish.5369,167,UK_0232,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,132.9750511,At sea,POINT (-6.77062487199993 58.2099596560001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.77062487199993,58.2099596560001
shellfish.5370,168,UK_0234,United Kingdom,Raven Rock Sea Products Ltd.,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,122.46550331,At sea,POINT (-6.47074924899994 58.1021150000001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.47074924899994,58.1021150000001
shellfish.5371,251,UK_0238,United Kingdom,Douglas Wilson,n.a.,Active,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,162.26693746,At sea,POINT (-6.03898179399994 56.3882627620001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.03898179399994,56.3882627620001
shellfish.5372,252,UK_0239,United Kingdom,C&A Thomason Ltd,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,80.52625194,At sea,POINT (-1.02734661699998 60.641076119),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.02734661699998,60.641076119
shellfish.5373,253,UK_0240,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,130.60391104,At sea,POINT (-1.32694440499995 60.2137338460001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.32694440499995,60.2137338460001
shellfish.5374,254,UK_0241,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,136.38742201,At sea,POINT (-1.28415757299996 60.3553776110001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.28415757299996,60.3553776110001
shellfish.5375,256,UK_0244,United Kingdom,Loch Laxford Shellfish Ltd.,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,203.49992005,At sea,POINT (-4.72643055499998 58.4740010680001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-4.72643055499998,58.4740010680001
shellfish.5376,257,UK_0246,United Kingdom,SI Seafarms Ltd,n.a.,Inactive,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,51.92991895,At sea,POINT (-1.44950291999993 60.330125749),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.44950291999993,60.330125749
shellfish.5377,258,UK_0247,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,124.36518529,At sea,POINT (-5.11439600599994 55.522282148),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.11439600599994,55.522282148
shellfish.5378,259,UK_0248,United Kingdom,Eastvoe Shellfish,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,122.95287097,At sea,POINT (-1.31866729299998 60.0906778120001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.31866729299998,60.0906778120001
shellfish.5379,260,UK_0249,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,223.05768116,At sea,POINT (-1.14823523099994 60.6329210750001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.14823523099994,60.6329210750001
shellfish.5381,262,UK_0251,United Kingdom,Cribba Sound Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,223.78296298,At sea,POINT (-1.14987381099996 60.6401144060001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.14987381099996,60.6401144060001
shellfish.5382,263,UK_0252,United Kingdom,Blueshell Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,153.1878118,At sea,POINT (-1.37637105799996 60.3666161130001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.37637105799996,60.3666161130001
shellfish.5383,264,UK_0253,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,116.59180971,At sea,POINT (-1.60297171599996 60.218438011),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.60297171599996,60.218438011
shellfish.5384,265,UK_0254,United Kingdom,Lewis Mussels,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,122.20132858,At sea,POINT (-6.45944714599995 58.1339896050001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.45944714599995,58.1339896050001
shellfish.5385,266,UK_0255,United Kingdom,Fass Fern Mussels,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,230.17370693,At sea,POINT (-5.62250372499994 56.6789652590001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.62250372499994,56.6789652590001
shellfish.5386,271,UK_0260,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,153.87661436,At sea,POINT (-6.87871982299993 58.1779784080001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.87871982299993,58.1779784080001
shellfish.5387,273,UK_0262,United Kingdom,Hugh Macpherson,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,193.4455897,At sea,POINT (-5.91333460099997 56.7582757330001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.91333460099997,56.7582757330001
shellfish.5388,277,UK_0264,United Kingdom,Fass Fern Mussels,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,157.83690908,At sea,POINT (-5.21933089199996 56.8536543180001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.21933089199996,56.8536543180001
shellfish.5389,281,UK_0268,United Kingdom,Loch Laxford Shellfish Ltd.,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,167.03048751,At sea,POINT (-4.97516836299997 58.230320788),MUS,Mussels,Blue mussels - Mytilus edulis,127,-4.97516836299997,58.230320788
shellfish.5390,282,UK_0269,United Kingdom,Isle of Skye Mussel Company Ltd,n.a.,Inactive,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,67.18641048,At sea,POINT (-6.38061947999995 57.323714909),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.38061947999995,57.323714909
shellfish.5391,284,UK_0272,United Kingdom,Western Isles Mussels,n.a.,Inactive,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,119.61487888,At sea,POINT (-6.45594920599996 58.133212744),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.45594920599996,58.133212744
shellfish.5392,286,UK_0274,United Kingdom,Alisdair Cunningham,n.a.,Inactive,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,162.38186673,At sea,POINT (-6.70592830299995 57.965900328),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.70592830299995,57.965900328
shellfish.5393,287,UK_0275,United Kingdom,Whiteshore Cockles Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,213.58352117,At sea,POINT (-7.23840805199995 57.3331329800001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-7.23840805199995,57.3331329800001
shellfish.5394,289,UK_0277,United Kingdom,Douglas Wilson,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,489.55457536,At sea,POINT (-5.72427855699993 56.402622766),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.72427855699993,56.402622766
shellfish.5395,290,UK_0279,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,224.19175356,At sea,POINT (-6.84619570999996 58.201710038),MUS,Mussels,Blue mussels - Mytilus edulis,127,-6.84619570999996,58.201710038
shellfish.5396,291,UK_0280,United Kingdom,Inactiverthwind Mussels,n.a.,Inactive,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,83.27676276,At sea,POINT (-5.80842915799997 57.3684382180001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.80842915799997,57.3684382180001
shellfish.5397,292,UK_0281,United Kingdom,John Ridgway Productions Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,126.07399696,At sea,POINT (-5.06415933799997 58.4124508450001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.06415933799997,58.4124508450001
shellfish.5398,295,UK_0285,United Kingdom,Whiteshore Cockles Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,39.28416633,At sea,POINT (-7.12909026499995 57.6219784080001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-7.12909026499995,57.6219784080001
shellfish.5399,296,UK_0286,United Kingdom,Shetland Mussels Ltd,n.a.,Active,Mussels,Long Lines,Grow out for human consumption,n.a.,Common mussel,Original,Farm,157.14600487,At sea,POINT (-1.48245198299998 60.307811121),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.48245198299998,60.307811121
shellfish.5400,298,UK_0289,United Kingdom,Glencoe Shellfish,n.a.,Active,Mussels,Rafts,Grow out for human consumption,n.a.,Common mussel,Original,Farm,112.89699173,At sea,POINT (-5.15090407199995 56.6837115720001),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.15090407199995,56.6837115720001
shellfish.5401,299,UK_0290,United Kingdom,Sandsound Mussels,n.a.,Active,Mussels,Long Lines,"Grow out for human consumption, Nursery",n.a.,Common mussel,Original,Farm,264.59720985,At sea,POINT (-1.36811571299995 60.230996292),MUS,Mussels,Blue mussels - Mytilus edulis,127,-1.36811571299995,60.230996292
shellfish.5402,300,UK_0291,United Kingdom,Lismore Seafoods,n.a.,Inactive,Mussels,Long Lines,Hatchery,n.a.,Common mussel,Original,Farm,148.21265136,At sea,POINT (-5.46206419699996 56.532497194),MUS,Mussels,Blue mussels - Mytilus edulis,127,-5.46206419699996,56.532497194
